movie_id,title,genres,year,clean_title,poster_url,overview,tmdb_rating,num_ratings,avg_rating
3336,It Happened Here (1961),Drama,1961,It Happened Here,,,,,
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,1967,I'll Never Forget What's 'is Name,,,,,
3338,For All Mankind (1989),Documentary,1989,For All Mankind,https://image.tmdb.org/t/p/w500/7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg,"A testament to NASA's Apollo program of the 1960s and '70s. Composed of actual NASA footage of the missions and astronaut interviews, the documentary offers the viewpoint of the individuals who braved the remarkable journey to the moon and back.",7.8,27.0,4.444444444444445
3339,Cross of Iron (1977),War,1977,Cross of Iron,https://image.tmdb.org/t/p/w500/fR6pqh5aFn0fawsn7sR2zC15swx.jpg,"It is 1943, and the German army—ravaged and demoralised—is hastily retreating from the Russian front. In the midst of the madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich is still vastly superior to the Russian army. However, within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors.",7.1,43.0,3.744186046511628
3340,Bride of the Monster (1956),Horror|Sci-Fi,1956,Bride of the Monster,,,,,
3341,Born Yesterday (1950),Comedy,1950,Born Yesterday,https://image.tmdb.org/t/p/w500/hPiQUhnkgp2O9bQz9KhSyOjLvGl.jpg,"Uncouth, loud-mouth junkyard tycoon Harry Brock descends upon Washington D.C. to buy himself a congressman or two, bringing with him his mistress, ex-showgirl Billie Dawn.",7.2,177.0,4.03954802259887
3342,Birdy (1984),Drama|War,1984,Birdy,https://image.tmdb.org/t/p/w500/weIn0Huxx4SQU8PB5ZggzA4PLIE.jpg,"Two young men are seriously affected by the Vietnam War. One of them has always been obsessed with birds - but now believes he really is a bird, and has been sent to a mental hospital. Can his friend help him pull through?",7.131,223.0,3.8565022421524664
3343,And God Created Woman (1988),Comedy|Drama|Romance,1988,And God Created Woman,https://image.tmdb.org/t/p/w500/taznRSey1cI962s1h8RqOmBDOY.jpg,"In this variation on director Vadim's own, more acclaimed Et Dieu Créa La Femme (1956, the same title in French), the vamp Robin Shea marries charming carpenter Billy Moran, only to get out of prison, but soon decides to seduce James Tiernan, who runs for state governor.",4.2,40.0,2.375
3344,Blood Feast (1963),Horror,1963,Blood Feast,https://image.tmdb.org/t/p/w500/u6mWxgOrNAF3AaevaGEE4NqCwcQ.jpg,"In the sleepy suburbs of Miami, seemingly normal Egyptian immigrant Fuad Ramses runs a successful catering business. He also murders young women and plans to use their body parts to revive the goddess Ishtar. The insane Ramses hypnotizes a socialite in order to land a job catering a party for her debutante daughter, Suzette Fremont, and turns the event into an evening of gruesome deaths, bloody dismemberment and ritual sacrifice.",4.8,20.0,2.6
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,1967,"Charlie, the Lonesome Cougar",https://image.tmdb.org/t/p/w500/7Nx00VscGdcPsa1PmjmwwMxLe3F.jpg,"A heartwarming Disney classic in which a cougar, who was rescued as a cub and raised by a group of loggers in the Pacific Northwest, reverts back to his natural instincts, leading to hilarious (and dangerous) consequences.",5.7,23.0,3.130434782608696
3346,Color Me Blood Red (1965),Horror,1965,Color Me Blood Red,https://image.tmdb.org/t/p/w500/wQR9ZhhZ7LZwZVnm0dcTs8LdG20.jpg,A crackpot painter kills people to use their blood as his new crimson red color for his art.,4.7,5.0,2.8
3347,Never Cry Wolf (1983),Drama,1983,Never Cry Wolf,https://image.tmdb.org/t/p/w500/e61tGxVtobTQuFPmAC7xWwdC4O1.jpg,"A scientific researcher, sent on a government study: The Lupus Project, must investigate the possible ""menace"" of wolves in the north. To do so, he must survive in the wilderness for six months on his own. In the course of these events, he learns about the true beneficial and positive nature of the wolf species.",7.014,212.0,3.981132075471698
3348,"Night Visitor, The (1970)",Crime|Thriller,1970,"Night Visitor, The",,,,,
3349,"Perils of Pauline, The (1947)",Comedy,1947,"Perils of Pauline, The",https://image.tmdb.org/t/p/w500/sNRA50WgkFnMA7g1M0qjBaPYrT2.jpg,"Funloving Pearl White, working in a garment sweatshop, gets her big chance when she ""opens"" for a delayed Shakespeare play...with a comic vaudeville performance. Her brief stage career leads her into those ""horrible"" moving pictures, where she comes to love the chaotic world of silent movies, becoming queen of the serials. But the consequences of movie stardom may be more than her leading man can take",6.2,25.0,3.4
3350,"Raisin in the Sun, A (1961)",Drama,1961,"Raisin in the Sun, A",https://image.tmdb.org/t/p/w500/fxGAJFfryAgdi4ONkVyrBWKDBbI.jpg,"Walter Lee Younger is a young man struggling with his station in life. Sharing a tiny apartment with his wife, son, sister and mother, he seems like an imprisoned man. Until, that is, the family gets an unexpected financial windfall.",7.686,143.0,3.972027972027972
3351,Two Thousand Maniacs! (1964),Horror,1964,Two Thousand Maniacs!,https://image.tmdb.org/t/p/w500/in69fThBOtqZ20GFxBxz1xFL70u.jpg,Six people are lured into a small Deep South town for a Centennial celebration where the residents kill them one by one as revenge for the town's destruction during the Civil War.,5.467,15.0,3.2666666666666666
3352,Brown's Requiem (1998),Drama,1998,Brown's Requiem,https://image.tmdb.org/t/p/w500/hhshoH9MZM9cB9lfArRtZ0mf9Gv.jpg,"Fritz Brown is an ex-LAPD, recovering alcoholic who now splits his time repossessing cars for a used car lot and staffing his one-man private detective agency. When a filthy caddie named Freddy ""Fat Dog"" Baker wanders into Fritz's office one day, flashing a wad of cash, Fritz is hired to follow Fat Dog's kid sister Jane, who is holed up with a Beverly Hills sugar daddy named Sol Kupferman. Kupferman is a 70 year-old bag man for the mob, and Fat Dog claims that ""Solly K"" is up to something evil that may harm Jane. The trail leads Fritz to an encounter with his dark past in the person of Haywood Cathcart, current head of LAPD internal affairs and the person who kicked Fritz off the police force.",4.4,3.0,2.6666666666666665
3353,"Closer You Get, The (2000)",Comedy|Romance,2000,"Closer You Get, The",https://image.tmdb.org/t/p/w500/xeENuqgJtRcum0hJCrmUJ8HA4k8.jpg,"Irish lads send an ad to the Miami Herald inviting fit and enticing women, between the ages of 20 and 21, to live in their isolated Donegal village. The whole town knows about the ad, and it sharpens everyone's sense of the opportunities for happiness already at hand. Kate, a publican with a young daughter, is separating from her husband and catches the eye of a bachelor sheep farmer. Kieran the butcher realizes that his assistant Siobhan is comely, and then he discovers she's fiery as well. Ollie sends off for Dutch skin magazines that the village postmistress won't release to him. The men, and women, find counsel in their movie-loving priest. Will anyone answer the ad?",5.3,2.0,4.0
3354,Mission to Mars (2000),Sci-Fi,2000,Mission to Mars,https://image.tmdb.org/t/p/w500/cTKWoBpN5Gvi0vpMb9mLtYlwXqT.jpg,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",6.016,793.0,2.5952080706179066
3355,"Ninth Gate, The (2000)",Thriller,2000,"Ninth Gate, The",https://image.tmdb.org/t/p/w500/rxw9l9YNL14ODdmAavUwHLBjiDo.jpg,"A rare book dealer finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text, The Nine Gates of the Kingdom of Shadows, capable of summoning the Devil.",6.486,298.0,2.8758389261744965
3356,Condo Painting (2000),Documentary,2000,Condo Painting,https://image.tmdb.org/t/p/w500/lAYynUntFK6vMn3Y5YgH4PEWMuy.jpg,"John McNaughton's spotlight on George Condo and his art. The film, which follows the progress of Condo's large-scale oil painting Big Red over the course of one year, features an appearance by Allen Ginsberg, as well as footage of Condo collaborating with William S. Burroughs on paintings the two made together at Burroughs' Kansas home in the mid-1990s.",0.0,,
3357,East-West (Est-ouest) (1999),Drama|Romance,1999,East-West (Est-ouest),https://image.tmdb.org/t/p/w500/c1Uf4HC5WEcssVoOm48Bfzn7Wmk.jpg,"June 1946: Stalin invites Russian emigres to return to the motherland. It's a trap: when a ship-load from France arrives in Odessa, only a physician and his family are spared execution or prison. He and his French wife (her passport ripped up) are sent to Kiev. She wants to return to France immediately; he knows that they are captives and must watch every step.",6.4,103.0,3.766990291262136
3358,Defending Your Life (1991),Comedy|Romance,1991,Defending Your Life,https://image.tmdb.org/t/p/w500/flXJ4AnKYq8DH1f1TmQ4QrqSwsB.jpg,"Is there love after death? After he dies suddenly, the hapless advertising executive Daniel Miller finds himself in Judgment City, a gleaming way station where the newly deceased must prove they lived a life of sufficient courage to advance in their journey through the universe. As the self-doubting Daniel struggles to make his case, a budding relationship with the uninhibited Julia offers him a chance to finally feel alive.",6.92,446.0,3.681614349775785
3359,Breaking Away (1979),Drama,1979,Breaking Away,https://image.tmdb.org/t/p/w500/k7b5GsVJK1hfdwoYqcczN9pBba6.jpg,"Dave, nineteen, has just graduated high school, with his three friends: the comical Cyril, the warm hearted but short-tempered Moocher, and the athletic, spiteful but good-hearted Mike. Now, Dave enjoys racing bikes and hopes to race the Italians one day, and even takes up the Italian culture, much to his friends' and parents' annoyance.",7.147,520.0,4.0807692307692305
3360,Hoosiers (1986),Drama,1986,Hoosiers,https://image.tmdb.org/t/p/w500/dHpjZQXEdoi1xNLubM1rPmTHJYz.jpg,"Failed college coach Norman Dale gets a chance at redemption when he is hired to coach a high school basketball team in a tiny Indiana town. After a teacher persuades star player Jimmy Chitwood to quit and focus on his long-neglected studies, Dale struggles to develop a winning team in the face of community criticism for his temper and his unconventional choice of assistant coach: Shooter, a notorious alcoholic.",7.036,590.0,3.91864406779661
3361,Bull Durham (1988),Comedy,1988,Bull Durham,https://image.tmdb.org/t/p/w500/q3T9bO6p74NcTxWOhdUA6fASQ5T.jpg,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",6.605,1095.0,3.837442922374429
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,1975,Dog Day Afternoon,https://image.tmdb.org/t/p/w500/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturile. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.",7.844,765.0,3.969934640522876
3363,American Graffiti (1973),Comedy|Drama,1973,American Graffiti,https://image.tmdb.org/t/p/w500/1tjLivPad2PX8FAzWko7FPIb8d2.jpg,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,7.0,990.0,4.026262626262627
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1950,"Asphalt Jungle, The",https://image.tmdb.org/t/p/w500/8xsUnT0P2fJWQv9jGDhs3i9Zx2l.jpg,"Recently paroled from prison, legendary burglar ""Doc"" Riedenschneider, with funding from Alonzo Emmerich, a crooked lawyer, gathers a small group of veteran criminals together in the Midwest for a big jewel heist.",7.5,151.0,3.9271523178807946
3365,"Searchers, The (1956)",Western,1956,"Searchers, The",https://image.tmdb.org/t/p/w500/jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",7.7,245.0,4.085714285714285
3366,Where Eagles Dare (1969),Action|Adventure|War,1969,Where Eagles Dare,https://image.tmdb.org/t/p/w500/dnyiVS4Ad4w4rfS4Bm1YalEdonx.jpg,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",7.509,265.0,3.811320754716981
3367,"Devil's Brigade, The (1968)",War,1968,"Devil's Brigade, The",https://image.tmdb.org/t/p/w500/kbcyQHD93FcPxUvKQai5oJ9tUtE.jpg,"At the onset of World War II, American Lt. Col. Robert Frederick  is put in charge of a unit called the 1st Special Service Force, composed of elite Canadian commandos and undisciplined American soldiers. With Maj. Alan Crown leading the Canadians and Maj. Cliff Bricker the acting head of the American contingent, there is initial tension -- but the team comes together when given a daunting mission that few would dare to attempt.",6.3,43.0,3.372093023255814
3368,"Big Country, The (1958)",Romance|Western,1958,"Big Country, The",https://image.tmdb.org/t/p/w500/aTjIUBmo7qbiu5FuvSoBA0UONWk.jpg,"Retired wealthy sea captain Jim McKay arrives in the Old West, where he becomes embroiled in a feud between his future father-in-law, Major Terrill, and the rough and lawless Hannasseys over a valuable patch of land.",7.6,63.0,3.6507936507936507
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,1963,Any Number Can Win (Mélodie en sous-sol ),https://image.tmdb.org/t/p/w500/pjA8gAy6oqLZHXXdCKygqZA6cf6.jpg,"Charles, fresh out of jail, rejects his wife's plan for a quiet life of bourgeois respectability. He enlists a former cell mate, Francis, to assist him in pulling off one final score, a carefully planned assault on the vault of a Cannes casino.",7.217,,
3370,Betrayed (1988),Drama|Thriller,1988,Betrayed,https://image.tmdb.org/t/p/w500/eilzKLdafTPGZTq9BhHlsjM70JG.jpg,An FBI agent posing as a combine driver becomes romantically involved with a Midwest farmer who lives a double life as a white supremacist.,6.1,86.0,3.4302325581395348
3371,Bound for Glory (1976),Drama,1976,Bound for Glory,https://image.tmdb.org/t/p/w500/wMSR2CSPruCPkZDEQ5xjv5xqc05.jpg,"A biography of Woody Guthrie, one of America's greatest folk singers. He left his dust-devastated Texas home in the 1930s to find work, discovering the suffering and strength of America's working class.",6.9,48.0,3.7083333333333335
3372,"Bridge at Remagen, The (1969)",Action|War,1969,"Bridge at Remagen, The",https://image.tmdb.org/t/p/w500/cWNzClIEf3bb4Cq1NH47QHCHUW.jpg,"In March of 1945, as the War in Europe is coming to a close, fighting erupts between German and American troops at the last remaining bridgehead across the Rhine.",6.8,56.0,3.5535714285714284
3373,Buck and the Preacher (1972),Western,1972,Buck and the Preacher,https://image.tmdb.org/t/p/w500/uffsVLJUP6tPSm8nugTiu6ITpbL.jpg,A wagon master and a con-man preacher help freed slaves dogged by cheap-labor agents out West.,6.3,3.0,2.6666666666666665
3374,Daughters of the Dust (1992),Drama,1992,Daughters of the Dust,https://image.tmdb.org/t/p/w500/sk5qednzLeDZMIhto6Oa9QFKOon.jpg,"In 1902, an African-American family living on a sea island off the coast of South Carolina prepares to move to the North.",6.3,15.0,2.6
3375,Destination Moon (1950),Sci-Fi,1950,Destination Moon,https://image.tmdb.org/t/p/w500/2dsJUooqTX5BkOmkfnuuFlkmbB6.jpg,"A team composed of an aerospace scientist, an ex-Air Force general, and an industrialist conceives an ambitious plan to land Americans on the moon. From their base in the Mojave Desert, they construct and successfully launch a spacecraft named ""Luna"" that contains a cargo of four astronauts. But a critical miscalculation of needed power to escape the moon's gravitational pull may put the astronauts' lives in danger.",5.9,65.0,3.3384615384615386
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1949,"Fantastic Night, The (La Nuit Fantastique)",,,,,
3377,Hangmen Also Die (1943),Drama|War,1943,Hangmen Also Die,https://image.tmdb.org/t/p/w500/d9J86BpP7NLreJJ9VCbr1SDMRii.jpg,"During the Nazi occupation of Czechoslovakia, surgeon Dr. Franticek Svoboda, a Czech patriot, assassinates the brutal ""Hangman of Europe"", Reichsprotektor Reinhard Heydrich, and is wounded in the process. In his attempt to escape, he is helped by history professor Stephen Novotny and his daughter Mascha.",6.9,2.0,3.5
3378,"Ogre, The (Der Unhold) (1996)",Drama,1996,"Ogre, The (Der Unhold)",https://image.tmdb.org/t/p/w500/ybLzxBiB9qiiqyANLj8RGs2Dkp3.jpg,"Frenchman Abel Tiffauges is a naive man who lives a simple life working as a mechanic. Falsely accused of being a child abuser, he is recruited as a soldier when World War II begins, but is captured soon and taken to the heart of Nazi Germany.",6.3,4.0,3.25
3379,On the Beach (1959),Drama,1959,On the Beach,https://image.tmdb.org/t/p/w500/lTDuj5zalrI0fpQel7UfPHTexTK.jpg,"In 1964, atomic war wipes out humanity in the northern hemisphere; one American submarine finds temporary safe haven in Australia, where life-as-usual covers growing despair. In denial about the loss of his wife and children in the holocaust, American Captain Towers meets careworn but gorgeous Moira Davidson, who begins to fall for him. The sub returns after reconnaissance a month (or less) before the end; will Towers and Moira find comfort with each other?",6.671,95.0,3.9473684210526314
3380,Railroaded! (1947),Film-Noir,1947,Railroaded!,https://image.tmdb.org/t/p/w500/A0nTXfbw50iqPcdsSFOJozSFGGC.jpg,"A beautician and her crooked boyfriend attempt to rob the bookie operation located in the back room, but when the plan goes wrong, they frame an innocent man.",6.6,3.0,3.0
3381,Slaves to the Underground (1997),Comedy|Drama,1997,Slaves to the Underground,https://image.tmdb.org/t/p/w500/auTfHdzTCLTqRsA3BTDGFwFn6EZ.jpg,"The grunge girl band ""No Exits"" is just about to get a record deal. At this time Jimmy is appearing again, the former boy-friend of the band guitarist Shelly. She had left him because his friend had raped her. But he doesn't know that - up to now. Shelly has fallen in love with the band singer Suzy in the meantime. But she still loves Jimmy, too. So she moves to him again, what Suzy doesn't like that all. Especially because she is becoming a feminist.",4.6,2.0,3.5
3382,Song of Freedom (1936),Drama,1936,Song of Freedom,https://image.tmdb.org/t/p/w500/yqUhibwKjmeO0FNb6NydGpSEwF9.jpg,"John Zinga, a descendent of slaves, has an ancient medallion around his neck and a fragment of song passed down generations. He is an English dockworker with a magnificent voice and a yearning to learn his roots.",5.6,1.0,5.0
3383,Big Fella (1937),Drama|Musical,1937,Big Fella,https://image.tmdb.org/t/p/w500/hDo2J4SFM71MrgrMTK086YIYmrr.jpg,"Singing Marseilles docker Joe is hired by wealthy English couple, the Oliphants, to find their missing son Gerald. When Joe finds him, he learns Gerald escaped of his own will and takes him to stay with a local singer, who offers a refuge from his repressed white parents.",7.0,,
3384,"Taking of Pelham One Two Three, The (1974)",Action,1974,"Taking of Pelham One Two Three, The",https://image.tmdb.org/t/p/w500/vNhywp9w1DVG6BytxKp4kjtaaGC.jpg,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",7.451,276.0,3.800724637681159
3385,Volunteers (1985),Comedy,1985,Volunteers,https://image.tmdb.org/t/p/w500/tua28Wyv9uGBtPTBGCP7GsN3Znu.jpg,"After graduating from Yale in 1962, womanizing Lawrence flees a gambling debt that his rich dad won't pay and takes his roomie's place as a Peace Corps Volunteer in the Thai Golden Triangle with two other PCVs. Will he survive two years?",5.5,141.0,2.5531914893617023
3386,JFK (1991),Drama|Mystery,1991,JFK,https://image.tmdb.org/t/p/w500/r0VWVTYlqdRCK5ZoOdNnHdqM2gt.jpg,Follows the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison.,7.602,756.0,3.755291005291005
3387,Who's Harry Crumb? (1989),Comedy,1989,Who's Harry Crumb?,https://image.tmdb.org/t/p/w500/6iUoyyaMklULVoGJDyHcN4nGgSX.jpg,Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.,5.939,173.0,2.722543352601156
3388,Harry and the Hendersons (1987),Comedy,1987,Harry and the Hendersons,https://image.tmdb.org/t/p/w500/5ZNWhOEsuNHIQ1gbtwdTGK7srCr.jpg,"Returning from a hunting trip in the forest, the Henderson family's car hits an animal in the road. At first they fear it was a man, but when they examine the ""body"" they find it's a ""bigfoot"". They think it's dead so they decide to take it home (there could be some money in this). As you guessed, it isn't dead. Far from being the ferocious monster they fear ""Harry"" to be, he's a friendly giant.",6.1,298.0,2.7181208053691277
3389,Let's Get Harry (1986),Action|Adventure,1986,Let's Get Harry,https://image.tmdb.org/t/p/w500/qyKxAZbcnzmn24oATeUX7DqQ7aB.jpg,"Harry Burck has been kidnapped by South American terrorists, and when the US Government refuses to intervene, Harry's friends decide to take matters into their own hands!",6.149,38.0,2.710526315789474
3390,Shanghai Surprise (1986),Adventure,1986,Shanghai Surprise,https://image.tmdb.org/t/p/w500/8zsU3Vq9FG9Q0kTEYrl0CWDlvX2.jpg,"Glendon Wasey is a fortune hunter looking for a fast track out of China. Gloria Tatlock is a missionary nurse seeking the curing powers of opium for her patients. Fate sets them on a hectic, exotic, and even romantic quest for stolen drugs. But they are up against every thug and smuggler in Shangai.",4.2,33.0,1.6666666666666667
3391,Who's That Girl? (1987),Comedy,1987,Who's That Girl?,https://image.tmdb.org/t/p/w500/2Yu6ciKKgSWIZAzUg4IrrifO23z.jpg,An uptight New York City tax lawyer gets his life turned upside down one day when he's asked to escort a feisty free-spirited ex-convict who asks him to help prove her innocence of her crime.,5.5,96.0,2.28125
3392,She-Devil (1989),Comedy,1989,She-Devil,https://image.tmdb.org/t/p/w500/jWYAXtdYF804aT1muO0G6FuR2Fa.jpg,A cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,5.948,157.0,1.9363057324840764
3393,Date with an Angel (1987),Comedy|Fantasy,1987,Date with an Angel,https://image.tmdb.org/t/p/w500/g9CjIIyZdCybuCRkn4Ad8uWBclu.jpg,"Aspiring composer Jim Sanders is engaged to spoiled rich girl Patty. But the morning after his bachelor party, Jim wakes up to discover a beautiful, broken-winged angel in his pool. When everyone finds out about his heavenly houseguest, Jim must cope with a dangerously jealous fiancée, an exploitive future father-in-law and a group of buddies with an outrageous business plan!",6.7,51.0,2.1372549019607843
3394,Blind Date (1987),Comedy|Romance,1987,Blind Date,https://image.tmdb.org/t/p/w500/cLb3akSpZhU5qkmCO46IHfJtcs0.jpg,"When bachelor Walter Davis is set up with his sister-in-law's pretty cousin, Nadia Gates, a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted, tells him not to let Nadia drink alcohol, but he dismisses the warning and her behaviour gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David relentlessly follows them around town.",5.99,210.0,2.6714285714285713
3395,Nadine (1987),Comedy,1987,Nadine,https://image.tmdb.org/t/p/w500/mim8TLLXmD3ui03f9jVmOXGACv8.jpg,"Hairdresser Nadine Hightower wants to retrieve the risqué photos she once posed for, but when she visits the photographer at his office, he's murdered by an intruder. Nadine talks her estranged husband, Vernon, into going along when she returns to the office, where they stumble across plans for a less than legal construction project. But when Vernon tries to turn the documents into a cash windfall, he and Nadine are pursued by goons with guns.",5.4,55.0,2.8363636363636364
3396,"Muppet Movie, The (1979)",Children's|Comedy,1979,"Muppet Movie, The",https://image.tmdb.org/t/p/w500/mfj8yR2vO5BMkaTMu1wvKQLUTsL.jpg,"The Muppets gather to watch their newly-finished big-budget rich-and-famous feature film: a talent agent persuades Kermit the Frog to leave the swamp to pursue a career in Hollywood. On his way there, he meets a bear, a pig, a whatever (his future muppet crew), and some special celebrity guest stars, while being chased by the desperate owner of a frog-leg restaurant!",7.21,744.0,3.8561827956989245
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,1981,"Great Muppet Caper, The",https://image.tmdb.org/t/p/w500/8wVmU4JziUSM3cEF4JHHG8pt426.jpg,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.",6.919,358.0,3.7374301675977653
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,1984,"Muppets Take Manhattan, The",https://image.tmdb.org/t/p/w500/rm6Gs0tvswtSE8cXBIAJqa6l25T.jpg,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",6.596,341.0,3.504398826979472
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,1985,Sesame Street Presents Follow That Bird,https://image.tmdb.org/t/p/w500/kkhgC0IDWtmPYX6FxMrVGx7jJnn.jpg,"Big Bird is sent to live far from Sesame Street by a pesky social worker, who thinks it would be better for him to live with other birds. Unhappy, Big Bird runs away from his foster home, prompting the rest of the Sesame Street gang to go on a cross-country journey to find him.",6.4,87.0,3.1264367816091956
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,1993,We're Back! A Dinosaur's Story,https://image.tmdb.org/t/p/w500/iyFmhYlioe3PDZjSKWtcIhu5R02.jpg,"Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the ""Middle Future"" in order to grant the wishes of children in New York City. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor Screweyes.",6.09,29.0,2.5172413793103448
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985,Baby... Secret of the Lost Legend,https://image.tmdb.org/t/p/w500/AvIT5XHXrxeNHxTHmyRalm7tfSM.jpg,"A paleontologist and her husband discover a mother and baby brontosaurus in Africa, and try to protect them from hunters who want to capture them.",5.2,113.0,2.106194690265487
3402,Turtle Diary (1985),Drama,1985,Turtle Diary,https://image.tmdb.org/t/p/w500/tY9j8r1dVVrATeThyro02ALmWwF.jpg,"Two separate people, a man and a woman, find something very stirring about the sea turtles in their tank at the London Zoo. They meet and form an odd, but sympathetic camaraderie as they plan to steal two of the turtles and free them into the ocean.",6.2,23.0,3.347826086956522
3403,Raise the Titanic (1980),Drama|Thriller,1980,Raise the Titanic,https://image.tmdb.org/t/p/w500/XvukyvRCbkYKKv1TdtlyNxvzEl.jpg,"To obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the Titanic.",5.3,32.0,2.78125
3404,Titanic (1953),Action|Drama,1953,Titanic,https://image.tmdb.org/t/p/w500/rEPzO9I6LCk6Mxg1X4BsBk6oA3V.jpg,"Unhappily married, Julia Sturges decides to go to America with her two children on the Titanic. Her husband, Richard also arranges passage on the luxury liner so as to have custody of their two children. All this fades to insignificance once the ship hits an iceberg.",6.6,219.0,3.452054794520548
3405,"Night to Remember, A (1958)",Action|Drama,1958,"Night to Remember, A",https://image.tmdb.org/t/p/w500/6fDhJAz6AuYWj3hAnvUL42Xlxfj.jpg,"The sinking of the Titanic is presented in a highly realistic fashion in this tense British drama. The disaster is portrayed largely from the perspective of the ocean liner's second officer, Charles Lightoller. Despite numerous warnings about ice, the ship sails on, with Capt. Edward John Smith keeping it going at a steady clip. When the doomed vessel finally hits an iceberg, the crew and passengers discover that they lack enough lifeboats, and tragedy follows.",7.7,144.0,3.875
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,1951,Captain Horatio Hornblower,https://image.tmdb.org/t/p/w500/oielnqLw4gVpaJDN6QTOapCqRXf.jpg,"Captain Horatio Hornblower leads his ship HMS Lydia on a perilous transatlantic voyage, during which his faithful crew battle both a Spanish warship and a ragged band of Central American rebels.",6.9,105.0,3.7523809523809524
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,1999,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",https://image.tmdb.org/t/p/w500/1IjpBJXORA8ekNudBjs5j4qpgyp.jpg,"Roger Closset is a man who obviously loves his family, though that doesn't always make them feel better. Dad is an obsessive type with a short fuse and a long list of curious ideas, and his wife and children must often bear the brunt of his eccentricities. Roger works as a reporter, a job he doesn't like which doesn't pay especially well, either. One day, Roger learns an area business association is sponsoring a contest for a family that can break a world record, with the grand prize being a new car. Suddenly, Roger gets a brainstorm -- if his son can open and shut a door 40,000 times in 24 hours, the car will be theirs. 15-year-old Michel, however, is not at all happy to have been drafted into this new responsibility, especially when dad builds a practice door in the backyard and finds a trainer to teach Michel how to open and close it with greatest efficiency.",6.364,3.0,1.6666666666666667
